"original_text","normalize_text","language","category","flag","last_update","remark"
"terpa","terpaksa","Malay","VOC_EDITOR","1","2017-05-08 19:58:16",\N
"perkhidmtan","perkhidmatan","Malay","VOC_EDITOR","1","2017-05-08 19:58:16",\N
"menambahbaik","menambah baik","Malay","VOC_EDITOR","1","2017-05-08 19:58:16",\N
"tecnition","technician","Malay","VOC_EDITOR","1","2017-05-08 21:14:24",\N
"hyptv","hypptv","Malay","VOC_EDITOR","1","2017-05-08 21:14:24",\N
"mbyr","membayar","Malay","VOC_EDITOR","1","2017-05-08 21:15:30",\N
"abl","ambil","Malay","VOC_EDITOR","1","2017-05-08 21:15:30",\N
"perniagaanbkami","perniagaan kami","Malay","VOC_EDITOR","1","2017-05-08 22:28:55",\N
"disebabkanboleh","disebabkan oleh","Malay","VOC_EDITOR","1","2017-05-08 22:28:55",\N
"phk","pihak","Malay","VOC_EDITOR","1","2017-05-08 22:50:36",\N
"buln","bulan","Malay","VOC_EDITOR","1","2017-05-08 22:50:36",\N
"perkhdmtn","perkhidmatan","Malay","VOC_EDITOR","1","2017-05-08 22:50:36",\N
"hp","handphone","Malay","VOC_EDITOR","1","2017-05-09 00:31:20",\N
"lyanan","layanan","Malay","VOC_EDITOR","1","2017-05-09 00:52:20",\N
"pgawai2","pegawai-pegawai","Malay","VOC_EDITOR","1","2017-05-09 00:52:20",\N
"myelesaikan","menyelesaikan","Malay","VOC_EDITOR","1","2017-05-09 00:52:20",\N
"poin","point","Malay","VOC_EDITOR","1","2017-05-09 00:54:40",\N
"res","respon","Malay","VOC_EDITOR","1","2017-05-09 01:27:12",\N
"spliter","splitter","Malay","VOC_EDITOR","1","2017-05-09 01:30:11",\N
"terbaikkkkk","terbaik","Malay","VOC_EDITOR","1","2017-05-09 01:49:35",\N
"macm","macam","Malay","VOC_EDITOR","1","2017-05-09 02:11:26",\N
"masalahphonealberkaitan","masalah telephone berkaitan","Malay","MANUAL_TAG","1","2017-06-19 10:36:18","-"
"menyelesa","menyelesai","Malay","VOC_EDITOR","1","2017-05-09 02:22:19",\N
"selanju","selanjut","Malay","VOC_EDITOR","1","2017-05-09 02:32:36",\N
"whn","when","English","VOC_EDITOR","1","2017-05-09 11:03:03",\N
"p@niagaan","perniagaan","Malay","VOC_EDITOR","1","2017-05-15 22:17:23",\N
"ganggang","gagang","Malay","VOC_EDITOR","1","2017-05-16 00:10:57",\N
"taw","tahu","Malay","VOC_EDITOR","1","2017-05-16 00:47:46",\N
"harus","haruslah","Malay","VOC_EDITOR","1","2017-05-16 01:11:51",\N
"klajuan","kelajuan","Malay","VOC_EDITOR","1","2017-05-16 01:30:48",\N
"mnggu","minggu","Malay","VOC_EDITOR","1","2017-05-16 01:30:48",\N
"xstle","tidak settle","Malay","VOC_EDITOR","1","2017-05-16 01:30:48",\N
"msih","masih","Malay","VOC_EDITOR","1","2017-05-16 01:30:48",\N
"bayr","bayar","Malay","VOC_EDITOR","1","2017-05-16 01:30:48",\N
"mntk","minta","Malay","VOC_EDITOR","1","2017-05-16 01:30:48",\N
"rnggit","ringgit","Malay","VOC_EDITOR","1","2017-05-16 01:30:48",\N
"mgarut","mengarut","Malay","VOC_EDITOR","1","2017-05-16 01:30:48",\N
"ans","answer","English","VOC_EDITOR","1","2017-05-17 01:29:50",\N
"wanna","want to","English","MANUAL_TAG","1","2017-06-19 10:34:47","-"
"tida","tidak","Malay","VOC_EDITOR","1","2017-05-17 01:34:49",\N
"nmpk","nampak","Malay","VOC_EDITOR","1","2017-05-17 02:26:40",\N
"mik","ambil","Malay","VOC_EDITOR","1","2017-05-17 02:26:40",\N
"gak","juga","Malay","VOC_EDITOR","1","2017-05-17 02:26:40",\N
"internate","internet","Malay","VOC_EDITOR","1","2017-05-17 02:26:40",\N
"smasa","semasa","Malay","VOC_EDITOR","1","2017-05-17 02:29:48",\N
"tlpn","telefon","Malay","VOC_EDITOR","1","2017-05-17 02:29:48",\N
"dkt","dekat","Malay","VOC_EDITOR","1","2017-05-17 02:29:48",\N
"prniagaan","perniagaan","Malay","VOC_EDITOR","1","2017-05-17 02:29:48",\N
"sya","saya","Malay","VOC_EDITOR","1","2017-05-17 02:29:48",\N
"appoi","appointment","Malay","VOC_EDITOR","1","2017-05-17 21:05:37",\N
"folow","follow","Malay","VOC_EDITOR","1","2017-05-17 21:24:32",\N
"komplen","aduan","Malay","VOC_EDITOR","1","2017-05-17 21:24:32",\N
"satis","satisfaction","English","VOC_EDITOR","1","2017-05-17 21:53:38",\N
"tkkan","tidak akan","Malay","VOC_EDITOR","1","2017-05-18 00:01:57",\N
"syatem","system","Malay","VOC_EDITOR","1","2017-05-18 00:03:58",\N
"cavle","cable","Malay","VOC_EDITOR","1","2017-05-18 00:11:53",\N
"langga","langgar","Malay","VOC_EDITOR","1","2017-05-18 00:11:53",\N
"bfore","before","English","VOC_EDITOR","1","2017-05-18 00:13:42",\N
"orgvyg","orang yang","Malay","VOC_EDITOR","1","2017-05-18 00:40:04",\N
"cai","caj","Malay","VOC_EDITOR","1","2017-05-18 00:43:52",\N
"hada","hadapi","Malay","VOC_EDITOR","1","2017-05-18 00:45:46",\N
"bettindak","bertindak","Malay","VOC_EDITOR","1","2017-05-18 00:58:41",\N
"doh","sudah","Malay","VOC_EDITOR","1","2017-05-18 00:58:41",\N
"lambak","lambat","Malay","VOC_EDITOR","1","2017-05-18 00:58:41",\N
"xnk","tidak hendak","Malay","VOC_EDITOR","1","2017-05-18 01:03:54",\N
"pglman","pengalaman","Malay","VOC_EDITOR","1","2017-05-18 01:06:59",\N
"shgga","sehingga","Malay","VOC_EDITOR","1","2017-05-18 01:06:59",\N
"syaba","syabas","Malay","VOC_EDITOR","1","2017-05-18 01:06:59",\N
"selepa","selepas","Malay","VOC_EDITOR","1","2017-05-18 03:53:27",\N
"checking","periksa","Malay","VOC_EDITOR","1","2017-05-18 19:40:17",\N
"menjawap","menjawab","Malay","VOC_EDITOR","1","2017-05-18 19:53:26",\N
"kembalik","kembali","Malay","VOC_EDITOR","1","2017-05-18 21:04:10",\N
"disconect","disconnect","Malay","VOC_EDITOR","1","2017-05-18 21:04:10",\N
"sambongan","sambungan","Malay","VOC_EDITOR","1","2017-05-18 21:04:10",\N
"hubun","hubungi","Malay","VOC_EDITOR","1","2017-05-18 21:04:10",\N
"i`ll","i will","English","VOC_EDITOR","1","2017-05-04 22:01:00",\N
"u?~?tk","untuk","Malay","VOC_EDITOR","1","2017-05-05 00:28:21",\N
"tks","terima kasih","English","VOC_EDITOR","1","2017-05-05 01:01:11",\N
"appt","appointment","English","VOC_EDITOR","1","2017-05-05 01:01:11",\N
"stremyx","streamyx","Malay","VOC_EDITOR","1","2017-05-05 01:44:24",\N
"sdgkn","sedangkan","Malay","VOC_EDITOR","1","2017-05-05 02:02:46",\N
"bila2","bila-bila","Malay","VOC_EDITOR","1","2017-05-05 02:11:36",\N
"kg","kampung","Malay","VOC_EDITOR","1","2017-05-05 02:11:36",\N
"blum","belum","Malay","VOC_EDITOR","1","2017-05-05 02:11:36",\N
"mndpt","mendapat","Malay","VOC_EDITOR","1","2017-05-05 02:11:36",\N
"wirering","wiring","Malay","VOC_EDITOR","1","2017-05-05 02:16:46",\N
"kontrack","kontrak","Malay","VOC_EDITOR","1","2017-05-05 02:17:54",\N
"pereksa","periksa","Malay","VOC_EDITOR","1","2017-05-05 02:21:51",\N
"katanga","katanya","Malay","VOC_EDITOR","1","2017-05-05 02:21:51",\N
"byat","buat","Malay","VOC_EDITOR","1","2017-05-05 02:33:58",\N
"hara","harap","Malay","VOC_EDITOR","1","2017-05-05 02:35:47",\N
"wan","want","English","VOC_EDITOR","1","2017-05-05 02:40:01",\N
"cunsumer","customer","English","VOC_EDITOR","1","2017-05-05 02:40:01",\N
"tue","tuesday","English","VOC_EDITOR","1","2017-05-05 20:02:29",\N
"perk","perkhidmatan","Malay","VOC_EDITOR","1","2017-05-05 20:04:42",\N
"memuaskn","memuaskan","Malay","VOC_EDITOR","1","2017-05-05 20:14:21",\N
"upgred","upgrade","Malay","VOC_EDITOR","1","2017-05-06 02:51:23",\N
"they`re","they were","English","VOC_EDITOR","1","2017-05-08 22:12:37",\N
"tumbs","thumbs","English","VOC_EDITOR","1","2017-05-08 22:12:37",\N
"ie","in example","English","VOC_EDITOR","1","2017-05-08 22:22:19",\N
"dpihak","dipihak","Malay","VOC_EDITOR","1","2017-05-08 22:48:11",\N
"stb","setup box","Malay","VOC_EDITOR","1","2017-05-09 01:07:37",\N
"hyyptv","hypptv","Malay","VOC_EDITOR","1","2017-05-09 01:07:37",\N
"ke?`^rja","kerja","Malay","VOC_EDITOR","1","2017-05-09 01:10:33",\N
"mnunjukkn","menunjukkan","Malay","VOC_EDITOR","1","2017-05-09 01:43:21",\N
"brkhidm","berkhidmat","Malay","VOC_EDITOR","1","2017-05-09 01:43:21",\N
"proggress","progress","Malay","VOC_EDITOR","1","2017-05-09 02:24:40",\N
"sogn","sign","English","VOC_EDITOR","1","2017-05-09 02:29:37",\N
"plse","please","English","VOC_EDITOR","1","2017-05-09 02:29:37",\N
"tghari","tengahari","Malay","VOC_EDITOR","1","2017-05-09 03:19:41",\N
"sbuln","sebulan","Malay","VOC_EDITOR","1","2017-05-09 03:21:22",\N
"byrn","bayaran","Malay","VOC_EDITOR","1","2017-05-09 03:21:22",\N
"prnh","pernah","Malay","VOC_EDITOR","1","2017-05-09 03:21:22",\N
"intrnet","internet","Malay","VOC_EDITOR","1","2017-05-09 03:21:22",\N
"skli","sekali","Malay","VOC_EDITOR","1","2017-05-09 03:21:22",\N
"britahu","beritahu","Malay","VOC_EDITOR","1","2017-05-18 19:51:56",\N
"hangar","hantar","Malay","VOC_EDITOR","1","2017-05-18 20:14:46",\N
"sanga","sangat","Malay","VOC_EDITOR","1","2017-05-18 20:14:46",\N
"kontrak","kontraktor","Malay","VOC_EDITOR","1","2017-05-18 20:21:39",\N
"brapa","berapa","Malay","VOC_EDITOR","1","2017-05-18 20:21:39",\N
"reporti","reporting","English","VOC_EDITOR","1","2017-05-18 20:31:31",\N
"hbgi","hubungi","Malay","VOC_EDITOR","1","2017-05-18 20:45:32",\N
"semlm","semalam","Malay","VOC_EDITOR","1","2017-05-18 20:45:32",\N
"dikatakn","dikatakan","Malay","VOC_EDITOR","1","2017-05-18 20:45:32",\N
"sekar","sekarang","Malay","VOC_EDITOR","1","2017-05-18 20:58:38",\N
"hububgi","hubungi","Malay","VOC_EDITOR","1","2017-05-18 21:02:30",\N
"sediaada","sedia ada","Malay","VOC_EDITOR","1","2017-05-18 21:05:18",\N
"rese","reset","Malay","VOC_EDITOR","1","2017-05-18 21:05:18",\N
"hom","home","English","VOC_EDITOR","1","2017-05-18 21:11:31",\N
"telecom","telekom","English","VOC_EDITOR","1","2017-05-18 21:13:18",\N
"syab","syabas","Malay","VOC_EDITOR","1","2017-05-18 21:16:55",\N
"myakitkan","menyakitkan","Malay","VOC_EDITOR","1","2017-05-18 21:25:17",\N
"ingt","ingat","Malay","VOC_EDITOR","1","2017-05-18 21:29:13",\N
"ngn","dengan","Malay","VOC_EDITOR","1","2017-05-18 21:29:13",\N
"frendly","friendly","Malay","VOC_EDITOR","1","2017-05-18 21:29:13",\N
"berikn","berikan","Malay","VOC_EDITOR","1","2017-05-18 21:30:54",\N
"memberikn","memberikan","Malay","VOC_EDITOR","1","2017-05-18 21:32:53",\N
"masanya","masa","Malay","VOC_EDITOR","1","2017-05-18 21:33:53",\N
"menyebbkkan","menyebabkan","Malay","VOC_EDITOR","1","2017-05-18 21:47:05",\N
"rumh","rumah","Malay","VOC_EDITOR","1","2017-05-18 21:47:05",\N
"tertunggu2","tertunggu-tunggu","Malay","VOC_EDITOR","1","2017-05-18 21:47:05",\N
"uou","you","English","VOC_EDITOR","1","2017-05-18 21:49:16",\N
"instructi","instruction","English","VOC_EDITOR","1","2017-05-18 21:49:16",\N
"tiil","till","English","VOC_EDITOR","1","2017-05-18 22:06:14",\N
"responsiable","responsible","English","VOC_EDITOR","1","2017-05-18 22:06:14",\N
"talke","talked","English","VOC_EDITOR","1","2017-05-18 22:07:41",\N
"semu","semua","Malay","VOC_EDITOR","1","2017-05-18 22:10:59",\N
"cume","cuma","Malay","VOC_EDITOR","1","2017-05-18 22:13:21",\N
"dlm","dalam","Malay","VOC_EDITOR","1","2017-05-18 22:14:47",\N
"betol","betul",\N,"MANUAL_TAG","1","2017-07-17 10:12:26",\N
"kros?a^akan","kerosakan","Malay","VOC_EDITOR","1","2017-05-18 22:17:02",\N
"stia?a~p","setiap","Malay","VOC_EDITOR","1","2017-05-18 22:17:02",\N
"malalah","masalah","Malay","VOC_EDITOR","1","2017-05-18 22:26:37",\N
"custome","customer","English","VOC_EDITOR","1","2017-05-19 00:05:44",\N
"bole","boleh","Malay","VOC_EDITOR","1","2017-05-19 00:07:01",\N
"techincian","technician","English","VOC_EDITOR","1","2017-06-09 11:36:53",\N
"bail","baik","Malay","VOC_EDITOR","1","2017-06-03 02:21:30",\N
"penalaian","penilaian","Malay","VOC_EDITOR","1","2017-06-03 02:21:30",\N
"ternet","internet","Malay","VOC_EDITOR","1","2017-06-05 22:26:48",\N
"wi-fi","wifi","Malay","VOC_EDITOR","1","2017-06-09 12:03:05",\N
"rmah","rumah","Malay","VOC_EDITOR","1","2017-06-09 12:05:18",\N
"skejap","sekejap","Malay","VOC_EDITOR","1","2017-06-09 12:05:18",\N
"dinapikan","dinafikan","Malay","MANUAL_TAG","1","2017-06-19 10:24:04","-"
"diselurkan","disalurkan","Malay","MANUAL_TAG","1","2017-06-19 10:19:53","-"
"xsja","saja","Malay","MANUAL_TAG","1","2017-06-19 10:19:24","-"
"putuswyr","putus wayar","Malay","MANUAL_TAG","1","2017-06-19 10:19:05","-"
"tkadalinelh","tidak ada line lah",\N,"VOC_EDITOR","1","2017-06-05 22:54:45",\N
"mti","mati","Malay","VOC_EDITOR","1","2017-06-09 12:05:18",\N
"kdang2","kadang-kadang","Malay","VOC_EDITOR","1","2017-06-09 12:05:18",\N
"brckap","bercakap","Malay","VOC_EDITOR","1","2017-06-09 12:05:18",\N
"sendri","sendiri","Malay","VOC_EDITOR","1","2017-06-09 12:05:18",\N
"mcam","macam","Malay","VOC_EDITOR","1","2017-06-09 12:05:18",\N
"perkhidmata","perkhidmatan","Malay","VOC_EDITOR","1","2017-06-09 12:06:53",\N
"perkhid","perkhidmatan","Malay","VOC_EDITOR","1","2017-06-09 12:11:55",\N
"lprn","laporan","Malay","VOC_EDITOR","1","2017-06-09 12:11:55",\N
"lht","lihat","Malay","VOC_EDITOR","1","2017-06-09 12:11:55",\N
"usha","usaha","Malay","VOC_EDITOR","1","2017-06-09 12:19:58",\N
"tugasnya","tugas","Malay","VOC_EDITOR","1","2017-06-09 12:19:58",\N
"water","wayar","Malay","VOC_EDITOR","1","2017-06-09 12:25:00",\N
"bntuan","bantuan","Malay","VOC_EDITOR","1","2017-06-09 12:28:19",\N
"masallah","masalah","Malay","VOC_EDITOR","1","2017-06-09 12:55:07",\N
"imput","input","Malay","VOC_EDITOR","1","2017-06-06 00:50:01",\N
"xtau","tidak tahu","Malay","VOC_EDITOR","1","2017-06-06 00:50:01",\N
"habis2","habis-habis","Malay","VOC_EDITOR","1","2017-06-09 12:55:07",\N
"mbaiki","membaiki","Malay","VOC_EDITOR","1","2017-06-06 01:04:53",\N
"acces","access","Malay","VOC_EDITOR","1","2017-04-28 15:57:46",\N
"technologi","teknologi","Malay","VOC_EDITOR","1","2017-04-28 16:01:59",\N
"downed","down","English","VOC_EDITOR","1","2017-04-28 16:05:58",\N
"bersungguh2","bersungguh-sungguh","English","VOC_EDITOR","1","2017-04-28 16:46:40",\N
"prob","problem","English","VOC_EDITOR","1","2017-04-28 16:46:40",\N
"telefoni","telefonis","Malay","VOC_EDITOR","1","2017-04-28 16:52:06",\N
"t..kaseh","terima kasih","Malay","VOC_EDITOR","1","2017-04-28 16:55:57",\N
"tingal","tinggal","Malay","VOC_EDITOR","1","2017-04-28 16:55:57",\N
"stremix","streamyx","Malay","VOC_EDITOR","1","2017-04-28 16:57:30",\N
"istri","isteri","Malay","VOC_EDITOR","1","2017-04-28 17:04:43",\N
"byran","bayaran","Malay","VOC_EDITOR","1","2017-04-28 17:04:43",\N
"technian","technician","Malay","VOC_EDITOR","1","2017-04-28 17:04:43",\N
"rekemen","recommend","Malay","VOC_EDITOR","1","2017-05-02 19:09:15",\N
"x","tidak","Malay","VOC_EDITOR","1","2017-05-02 19:18:40",\N
"dbayar","dibayar","Malay","VOC_EDITOR","1","2017-05-02 19:18:40",\N
"bias","biasa","Malay","VOC_EDITOR","1","2017-05-02 19:18:40",\N
"memandangkn","memandangkan","Malay","VOC_EDITOR","1","2017-05-02 19:48:05",\N
"terseka","tersekat","Malay","VOC_EDITOR","1","2017-05-02 19:48:05",\N
"tambahbaik","tambah baik","Malay","VOC_EDITOR","1","2017-05-02 19:55:43",\N
"khidma","khidmat","Malay","VOC_EDITOR","1","2017-05-02 19:55:43",\N
"sehar","sehari","Malay","VOC_EDITOR","1","2017-05-02 20:04:47",\N
"mrmasang","memasang","Malay","VOC_EDITOR","1","2017-05-02 20:14:29",\N
"layang2","layang-layang","Malay","VOC_EDITOR","1","2017-05-02 20:24:35",\N
"wiif","with","Malay","VOC_EDITOR","1","2017-05-03 20:41:03",\N
"seoerti","seperti","Malay","VOC_EDITOR","1","2017-05-03 20:45:06",\N
"dkatakn","dikatakan","Malay","VOC_EDITOR","1","2017-05-03 20:51:59",\N
"takleh","tidak boleh","Malay","VOC_EDITOR","1","2017-05-03 21:01:48",\N
"pastu","selepas itu","Malay","VOC_EDITOR","1","2017-05-03 21:01:48",\N
"tbh","to be honest","Malay","VOC_EDITOR","1","2017-05-03 21:01:48",\N
"tkas","terima kasih","Malay","VOC_EDITOR","1","2017-05-03 21:04:06",\N
"centre","center","Malay","VOC_EDITOR","1","2017-05-03 21:04:06",\N
"takdpt","tidak dapat","Malay","VOC_EDITOR","1","2017-05-03 21:39:04",\N
"talikom","telekom","Malay","VOC_EDITOR","1","2017-05-03 21:39:04",\N
"setnya","setkan","Malay","VOC_EDITOR","1","2017-05-03 21:39:04",\N
"tido","tidur","Malay","VOC_EDITOR","1","2017-05-03 21:42:22",\N
"mintak","minta","Malay","VOC_EDITOR","1","2017-05-03 21:42:22",\N
"sam","sama","Malay","MANUAL_TAG","1","2017-06-20 09:37:01","-"
"brpuas","berpuas","Malay","VOC_EDITOR","1","2017-05-03 22:01:56",\N
"lina","line","Malay","VOC_EDITOR","1","2017-05-03 22:22:08",\N
"teknisen","teknisyen","Malay","VOC_EDITOR","1","2017-05-03 22:22:08",\N
"menyulitkn","menyulitkan","Malay","VOC_EDITOR","1","2017-05-03 22:37:28",\N
"mrngatakan","mengatakan","Malay","VOC_EDITOR","1","2017-05-04 00:03:40",\N
"tuan2","tuan-tuan","Malay","VOC_EDITOR","1","2017-04-28 12:20:13",\N
"puan2","puan-puan","Malay","VOC_EDITOR","1","2017-04-28 12:20:13",\N
"pkln","pengkalan","Malay","VOC_EDITOR","1","2017-04-28 12:20:13",\N
"perkhidamatan","perkhidmatan","Malay","VOC_EDITOR","1","2017-04-28 14:43:54",\N
"technica","technical","English","VOC_EDITOR","1","2017-04-28 14:47:43",\N
"succesfully","successfully","English","VOC_EDITOR","1","2017-04-28 14:47:43",\N
"bers","bersih","Malay","VOC_EDITOR","1","2017-04-28 14:53:46",\N
"tempohmasa","tempoh masa","Malay","VOC_EDITOR","1","2017-05-03 20:23:55",\N
"nemuaskan","memuaskan","Malay","VOC_EDITOR","1","2017-05-03 21:59:47",\N
"dpd","daripada","Malay","VOC_EDITOR","1","2017-05-03 21:59:47",\N
"kerja-ke","kerja-kerja","Malay","VOC_EDITOR","1","2017-05-03 22:06:49",\N
"penguna","pengguna","Malay","VOC_EDITOR","1","2017-05-03 22:08:32",\N
"komunimasi","komunikasi","Malay","VOC_EDITOR","1","2017-05-03 22:40:14",\N
"menpunyai","mempunyai","Malay","VOC_EDITOR","1","2017-05-03 22:55:58",\N
"wayering","wiring","Malay","VOC_EDITOR","1","2017-05-04 00:10:12",\N
"abit","a bit","English","VOC_EDITOR","1","2017-05-04 00:19:52",\N
"outta","out of","English","VOC_EDITOR","1","2017-05-04 00:22:21",\N
"troublesh","troubleshoot","English","VOC_EDITOR","1","2017-05-04 00:22:21",\N
"asst","assistance","Malay","VOC_EDITOR","1","2017-05-04 00:24:45",\N
"rep","representative","Malay","VOC_EDITOR","1","2017-05-04 00:24:45",\N
"dapt","dapat","Malay","VOC_EDITOR","1","2017-05-04 00:32:34",\N
"etc","et cetera","Malay","VOC_EDITOR","1","2017-05-04 00:44:16",\N
"follow-up","follow up","Malay","VOC_EDITOR","1","2017-05-04 00:44:16",\N
"dimbil","diambil","Malay","VOC_EDITOR","1","2017-05-04 00:46:14",\N
"awal2","awal-awal","Malay","VOC_EDITOR","1","2017-05-04 00:52:37",\N
"bertind","bertindak","Malay","VOC_EDITOR","1","2017-05-04 00:52:37",\N
"srbulan","sebulan","Malay","VOC_EDITOR","1","2017-05-04 00:56:45",\N
"bul","bulan","Malay","VOC_EDITOR","1","2017-05-04 01:01:06",\N
"padahan","padahal","Malay","VOC_EDITOR","1","2017-05-04 01:05:28",\N
"oke","ok","Malay","VOC_EDITOR","1","2017-05-04 01:05:28",\N
"laen","line","Malay","VOC_EDITOR","1","2017-05-04 01:05:28",\N
"reoort","report","Malay","VOC_EDITOR","1","2017-05-04 01:07:50",\N
"tim","time","Malay","VOC_EDITOR","1","2017-05-04 01:07:50",\N
"kam","kami","Malay","VOC_EDITOR","1","2017-05-04 01:22:27",\N
"ph@ne","telephone","English","VOC_EDITOR","1","2017-05-04 01:25:45",\N
"terimkasi","terima kasih","Malay","VOC_EDITOR","1","2017-05-04 01:33:19",\N
"dis","disember","Malay","VOC_EDITOR","1","2017-05-04 01:33:19",\N
"yest","yesterday","English","VOC_EDITOR","1","2017-05-04 01:56:28",\N
"diadu","diadukan","Malay","VOC_EDITOR","1","2017-05-04 02:16:22",\N
"mnts","minutes","English","VOC_EDITOR","1","2017-05-04 02:20:57",\N
"thru","through","English","VOC_EDITOR","1","2017-05-04 02:20:57",\N
"passwor","password","English","VOC_EDITOR","1","2017-05-04 02:20:57",\N
"pendaft","pendaftaran","Malay","VOC_EDITOR","1","2017-05-04 03:03:42",\N
"digantibaru","diganti baru","Malay","VOC_EDITOR","1","2017-05-04 03:03:42",\N
"jew","sahaja","Malay","VOC_EDITOR","1","2017-05-04 03:06:43",\N
"xbestlah","tidak bestlah","Malay","VOC_EDITOR","1","2017-05-04 03:06:43",\N
"ref","reference","Malay","VOC_EDITOR","1","2017-05-04 03:16:37",\N
"ktiang","ke tiang","Malay","VOC_EDITOR","1","2017-05-04 03:23:16",\N
"dbiar","dibiar","Malay","VOC_EDITOR","1","2017-05-04 03:23:16",\N
"swithed","switched","English","VOC_EDITOR","1","2017-05-04 03:29:12",\N
"technucian","technician","Malay","VOC_EDITOR","1","2017-05-04 03:35:25",\N
"untul","untuk","Malay","VOC_EDITOR","1","2017-05-04 03:35:25",\N
"ambl","ambil","Malay","VOC_EDITOR","1","2017-05-04 03:37:10",\N
"sbyk","sebanyak","Malay","VOC_EDITOR","1","2017-05-04 03:37:10",\N
"ambk","ambil","Malay","VOC_EDITOR","1","2017-05-04 03:37:10",\N
"lbih","lebih","Malay","VOC_EDITOR","1","2017-05-04 03:37:10",\N
"tekni","teknikal","Malay","VOC_EDITOR","1","2017-05-04 03:38:56",\N
"onli","online","English","VOC_EDITOR","1","2017-05-04 03:44:20",\N
"aje","sahaja","Malay","VOC_EDITOR","1","2017-05-04 03:46:10",\N
"sbg","sebagai","Malay","VOC_EDITOR","1","2017-05-04 03:46:55",\N
"bagitau","beritahu","Malay","VOC_EDITOR","1","2017-05-04 03:46:55",\N
"akhir2","akhir-akhir","Malay","VOC_EDITOR","1","2017-05-04 03:48:41",\N
"baru2","baru-baru","Malay","VOC_EDITOR","1","2017-05-04 03:48:41",\N
"dijadualkn","dijadualkan","Malay","VOC_EDITOR","1","2017-05-04 03:52:13",\N
"std","standard","English","VOC_EDITOR","1","2017-05-04 19:10:40",\N
"yhh","yang","Malay","VOC_EDITOR","1","2017-05-04 19:21:29",\N
"jwb","jawab","Malay","VOC_EDITOR","1","2017-05-04 19:21:29",\N
"tinda","tindakan","Malay","VOC_EDITOR","1","2017-05-04 19:23:15",\N
"berulangalih","berulang alik","Malay","VOC_EDITOR","1","2017-05-04 19:27:02",\N
"gantia","gantian","Malay","VOC_EDITOR","1","2017-05-04 19:27:02",\N
"trhadap","terhadap","Malay","VOC_EDITOR","1","2017-05-04 19:41:50",\N
"seadany","seadanya","Malay","VOC_EDITOR","1","2017-05-04 19:41:50",\N
"panggillan","panggilan","Malay","VOC_EDITOR","1","2017-04-20 09:18:31",\N
"tug","tugas","Malay","VOC_EDITOR","1","2017-04-20 09:57:19",\N
"mase","masa","Malay","VOC_EDITOR","1","2017-04-20 10:36:32",\N
"i`m","i am","English","VOC_EDITOR","1","2017-04-20 10:43:24",\N
"attitu","attitude","English","VOC_EDITOR","1","2017-04-20 10:51:16",\N
"impr","improve","English","VOC_EDITOR","1","2017-04-20 11:24:11",\N
"yestesday","yesterday","English","VOC_EDITOR","1","2017-04-20 12:24:22",\N
"receiv","receive","English","VOC_EDITOR","1","2017-04-20 12:34:21",\N
